Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
33,0,Travel_Rarely,Research & Development,21,3,Medical,1,1,Laboratory Technician,2,1,2028,1,0,18,3,4,14,6,3,14,2,13
37,0,Travel_Frequently,Sales,1,4,Medical,1,2,Sales Executive,4,2,9525,1,0,14,3,3,6,2,2,6,1,3
34,0,Travel_Rarely,Research & Development,19,3,Life Sciences,0,1,Research Scientist,4,1,2929,1,0,12,3,2,10,3,3,10,8,7
23,1,Travel_Rarely,Sales,7,3,Life Sciences,1,1,Sales Representative,4,2,2275,1,1,21,4,2,3,2,3,3,0,2
44,0,Travel_Rarely,Research & Development,2,3,Life Sciences,0,3,Healthcare Representative,4,1,7879,1,1,19,3,2,9,2,3,8,6,7
35,0,Travel_Frequently,Research & Development,2,4,Medical,1,1,Research Scientist,4,0,4930,0,1,14,3,3,6,2,4,5,1,4
43,0,Travel_Rarely,Sales,2,3,Medical,1,2,Sales Executive,4,1,7847,1,1,17,3,1,10,3,3,10,8,8
24,0,Travel_Rarely,Research & Development,9,3,Medical,1,1,Research Scientist,3,1,4401,1,0,16,3,4,5,1,3,5,0,4
41,0,Travel_Rarely,Sales,6,3,Marketing,1,3,Sales Executive,3,0,9241,1,0,12,3,2,10,3,3,10,8,7
29,0,Travel_Rarely,Research & Development,9,4,Medical,0,1,Laboratory Technician,3,1,2974,9,0,17,3,3,9,2,3,5,1,2
36,0,Travel_Rarely,Sales,2,4,Life Sciences,0,2,Sales Representative,4,0,4502,3,0,15,3,3,17,2,2,13,6,7
45,0,Non-Travel,Research & Development,1,1,Life Sciences,1,3,Healthcare Representative,3,1,10748,3,0,23,4,4,25,3,2,23,14,4
24,1,Travel_Rarely,Human Resources,22,1,Human Resources,1,1,Human Resources,3,1,1555,1,0,11,3,3,1,2,3,1,0,0
47,1,Travel_Frequently,Sales,9,3,Life Sciences,1,4,Sales Executive,3,1,12936,7,0,11,3,3,25,3,1,23,14,10
26,0,Travel_Rarely,Research & Development,17,4,Medical,1,1,Laboratory Technician,3,1,2305,1,0,15,3,3,3,3,4,3,0,2
45,0,Travel_Rarely,Research & Development,28,2,Technical Degree,0,4,Research Director,2,0,16704,1,0,11,3,3,21,2,3,21,8,6
32,0,Travel_Frequently,Research & Development,10,3,Life Sciences,1,1,Research Scientist,3,1,3433,6,0,13,3,1,10,3,2,5,1,3
31,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1,Laboratory Technician,3,1,3477,1,0,14,3,4,6,2,4,5,0,3
41,0,Non-Travel,Human Resources,4,3,Human Resources,1,2,Human Resources,2,1,6430,6,0,19,3,2,10,4,3,3,1,2
40,0,Travel_Rarely,Research & Development,8,2,Life Sciences,0,2,Manufacturing Director,1,1,6516,2,1,16,3,2,18,3,3,1,0,0
24,0,Travel_Rarely,Research & Development,29,1,Medical,1,1,Laboratory Technician,1,2,3907,1,0,13,3,2,6,2,4,6,1,2
46,0,Travel_Rarely,Research & Development,13,4,Life Sciences,1,2,Healthcare Representative,2,0,5562,6,0,14,3,4,19,3,3,10,0,9
35,0,Travel_Rarely,Research & Development,27,4,Life Sciences,1,2,Manufacturing Director,3,1,6883,2,0,16,3,2,17,3,3,7,0,7
30,0,Travel_Rarely,Research & Development,16,1,Life Sciences,1,1,Research Scientist,4,1,2862,1,0,12,3,2,10,2,2,10,0,8
47,0,Non-Travel,Sales,2,4,Marketing,1,2,Sales Executive,2,1,4978,7,0,11,3,4,4,3,1,1,0,0
46,0,Travel_Rarely,Sales,2,3,Life Sciences,1,3,Sales Executive,4,2,10368,4,1,12,3,2,13,5,2,10,0,3
36,1,Travel_Rarely,Sales,13,5,Marketing,1,2,Sales Executive,1,2,6134,5,1,13,3,2,16,3,3,2,2,2
32,1,Travel_Rarely,Sales,1,2,Life Sciences,1,2,Sales Executive,2,0,6735,6,0,15,3,2,10,2,3,0,0,0
23,0,Travel_Rarely,Research & Development,4,1,Medical,0,1,Laboratory Technician,2,0,3295,1,0,13,3,3,3,3,1,3,1,2
31,0,Travel_Frequently,Research & Development,24,1,Technical Degree,0,2,Manufacturing Director,4,0,5238,2,0,20,4,4,9,3,2,5,1,4
39,0,Non-Travel,Research & Development,1,3,Life Sciences,1,2,Laboratory Technician,4,1,6472,1,1,15,3,4,9,2,3,9,5,8
32,0,Travel_Rarely,Sales,19,3,Life Sciences,1,3,Sales Executive,3,1,9610,3,0,13,3,3,10,2,1,4,0,2
40,0,Travel_Rarely,Sales,7,4,Medical,1,5,Manager,2,0,19833,1,0,14,3,2,21,3,2,21,12,8
45,0,Travel_Rarely,Human Resources,4,3,Life Sciences,0,3,Human Resources,3,1,9756,4,0,21,4,3,9,2,4,5,0,3
30,0,Travel_Frequently,Research & Development,2,4,Technical Degree,0,1,Research Scientist,1,0,4968,0,0,16,3,4,10,2,3,9,0,7
24,0,Travel_Frequently,Human Resources,10,3,Medical,1,1,Human Resources,4,1,2145,0,0,14,3,4,3,2,3,2,2,1
30,1,Travel_Frequently,Human Resources,8,3,Human Resources,0,1,Human Resources,4,2,2180,6,0,11,3,3,6,0,2,4,1,2
31,0,Travel_Rarely,Sales,5,3,Technical Degree,1,2,Sales Executive,3,1,8346,1,0,19,3,3,6,3,3,5,0,2
27,0,Travel_Rarely,Research & Development,8,3,Medical,0,1,Research Scientist,4,0,3445,1,0,11,3,3,6,5,2,6,1,4
29,1,Travel_Rarely,Sales,9,3,Marketing,0,1,Sales Representative,2,0,2760,1,0,13,3,3,2,3,3,2,2,2
29,0,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2,Healthcare Representative,3,0,6294,8,1,12,3,4,10,5,4,3,0,2
30,0,Travel_Rarely,Sales,15,2,Marketing,1,3,Sales Executive,1,2,7140,2,0,11,3,1,12,2,3,7,1,7
34,0,Travel_Rarely,Research & Development,2,4,Medical,1,1,Research Scientist,4,1,2932,0,1,14,3,1,6,3,3,5,1,2
33,0,Non-Travel,Sales,2,3,Marketing,0,2,Sales Executive,2,0,5147,8,0,15,3,4,13,2,2,11,1,7
49,0,Travel_Rarely,Sales,11,4,Marketing,0,2,Sales Executive,4,0,4507,3,0,12,3,3,8,1,4,5,0,4
33,1,Travel_Rarely,Sales,16,3,Life Sciences,0,3,Sales Executive,1,0,8564,2,1,20,4,3,11,2,2,0,0,0
38,0,Travel_Frequently,Research & Development,2,2,Medical,0,1,Laboratory Technician,2,1,2468,4,0,14,3,2,9,4,2,6,0,5
31,1,Travel_Rarely,Sales,16,4,Marketing,1,3,Sales Executive,3,1,8161,2,0,13,3,1,10,2,3,1,0,0
29,0,Travel_Rarely,Research & Development,4,3,Technical Degree,0,1,Research Scientist,1,2,2109,1,0,13,3,3,1,2,3,1,0,0
30,0,Travel_Rarely,Research & Development,16,3,Life Sciences,1,2,Healthcare Representative,3,1,5294,3,0,16,3,3,10,3,3,7,1,7
32,0,Non-Travel,Research & Development,5,4,Technical Degree,1,1,Research Scientist,2,0,2718,2,0,14,3,2,12,3,3,7,0,7
38,0,Travel_Rarely,Research & Development,18,3,Medical,1,2,Healthcare Representative,4,1,5811,3,1,16,3,3,15,2,3,1,1,0
43,1,Travel_Frequently,Research & Development,17,3,Technical Degree,1,1,Research Scientist,3,1,2437,9,1,16,3,4,6,4,3,1,0,0
42,0,Travel_Rarely,Research & Development,12,3,Medical,1,1,Laboratory Technician,2,2,2766,8,0,22,4,2,7,6,2,5,0,4
55,0,Travel_Rarely,Research & Development,2,3,Medical,1,5,Research Director,1,1,19038,8,0,12,3,2,34,2,3,1,0,0
33,0,Non-Travel,Research & Development,4,3,Technical Degree,1,2,Research Scientist,2,2,3055,5,0,15,3,4,11,2,2,9,1,7
41,0,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1,Laboratory Technician,1,2,2289,1,0,20,4,2,5,2,3,5,0,4
34,0,Non-Travel,Sales,10,3,Life Sciences,1,2,Sales Executive,3,2,4001,1,1,14,3,3,15,3,3,15,0,7
53,0,Non-Travel,Research & Development,1,4,Medical,0,4,Manufacturing Director,3,1,12965,4,1,20,4,4,27,2,2,3,0,2
43,0,Travel_Rarely,Human Resources,2,3,Life Sciences,1,1,Human Resources,4,0,3539,0,0,13,3,2,10,5,3,9,1,8
34,0,Travel_Rarely,Sales,3,2,Life Sciences,0,2,Sales Executive,4,0,6029,5,0,12,3,1,6,3,3,2,2,2
21,1,Travel_Rarely,Sales,7,1,Marketing,1,1,Sales Representative,2,0,2679,1,0,13,3,2,1,3,3,1,1,0
38,0,Travel_Rarely,Research & Development,6,2,Other,0,1,Laboratory Technician,3,1,3702,1,0,11,3,2,5,3,3,5,0,4
22,1,Travel_Rarely,Research & Development,8,1,Medical,0,1,Laboratory Technician,1,1,2398,1,1,17,3,3,1,6,3,1,0,0
31,0,Travel_Rarely,Sales,29,4,Marketing,0,2,Sales Executive,4,1,5468,1,0,14,3,1,13,3,3,12,5,7
51,0,Travel_Rarely,Research & Development,3,3,Technical Degree,0,3,Manager,3,1,13116,2,0,11,3,4,15,2,3,2,2,2
37,0,Travel_Rarely,Sales,9,2,Marketing,1,2,Sales Executive,2,1,4189,1,0,14,3,1,5,2,3,5,0,3
46,0,Travel_Rarely,Research & Development,2,4,Medical,1,5,Research Director,4,2,19328,7,1,17,3,3,24,3,3,2,2,2
36,0,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3,Healthcare Representative,1,1,8321,7,1,13,3,4,15,1,3,12,5,7
44,1,Travel_Frequently,Research & Development,1,2,Medical,1,1,Research Scientist,2,2,2342,1,1,12,3,3,6,2,2,5,2,3
37,0,Travel_Rarely,Human Resources,8,2,Other,1,2,Human Resources,2,2,4071,2,0,13,3,3,19,4,2,10,4,7
35,1,Travel_Rarely,Sales,27,3,Life Sciences,1,2,Sales Executive,4,0,5813,1,1,18,3,4,10,2,3,10,7,7
33,0,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1,Research Scientist,1,1,3143,6,0,19,3,2,14,1,3,10,7,6
28,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1,Research Scientist,4,1,2044,1,0,11,3,3,5,6,4,5,0,3
39,0,Travel_Rarely,Research & Development,10,1,Medical,1,3,Research Director,3,0,13464,7,0,21,4,3,9,3,3,4,2,2
46,0,Non-Travel,Sales,26,2,Life Sciences,1,2,Sales Executive,2,0,7991,8,0,15,3,3,6,3,3,2,2,2
40,0,Travel_Rarely,Research & Development,2,2,Life Sciences,0,1,Laboratory Technician,1,1,3377,4,0,17,3,4,7,5,2,4,0,2
42,0,Travel_Rarely,Research & Development,13,3,Medical,1,2,Healthcare Representative,1,1,5538,5,0,18,3,3,10,2,2,0,0,0
35,0,Non-Travel,Research & Development,2,2,Medical,1,2,Manufacturing Director,4,2,5762,2,0,14,3,3,15,6,3,7,1,7
38,0,Non-Travel,Human Resources,2,3,Human Resources,1,1,Human Resources,2,2,2592,5,0,13,3,4,13,3,3,11,3,8
34,1,Travel_Frequently,Research & Development,9,4,Life Sciences,1,2,Laboratory Technician,1,1,5346,4,0,17,3,3,11,3,2,7,0,7
37,1,Travel_Rarely,Research & Development,10,4,Medical,1,2,Manufacturing Director,1,0,4213,1,0,15,3,2,10,4,1,10,0,8
39,0,Travel_Frequently,Sales,20,3,Life Sciences,1,2,Sales Executive,4,2,4127,2,0,18,3,4,7,6,3,2,2,2
43,0,Non-Travel,Research & Development,9,3,Life Sciences,1,1,Research Scientist,3,0,2438,4,0,13,3,3,7,2,2,3,1,2
41,0,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2,Healthcare Representative,2,0,6870,3,0,12,3,1,11,3,1,3,1,2
41,0,Travel_Rarely,Sales,4,1,Marketing,0,3,Sales Executive,3,2,10447,0,1,13,3,4,23,3,4,22,13,5
30,0,Travel_Rarely,Research & Development,10,3,Medical,0,3,Manufacturing Director,3,0,9667,9,0,14,3,2,9,3,3,7,0,2
26,1,Travel_Rarely,Human Resources,20,2,Medical,0,1,Human Resources,2,1,2148,0,1,11,3,3,6,3,3,5,1,4
46,1,Travel_Rarely,Research & Development,21,2,Medical,0,2,Healthcare Representative,2,1,8926,4,0,22,4,4,13,2,4,9,3,7
40,0,Travel_Rarely,Research & Development,1,3,Life Sciences,0,2,Healthcare Representative,4,2,6513,4,0,17,3,4,12,3,3,5,0,3
34,0,Travel_Rarely,Sales,8,2,Technical Degree,1,2,Sales Executive,3,1,6799,1,0,21,4,3,10,5,3,10,4,8
58,0,Non-Travel,Sales,2,3,Medical,1,4,Manager,2,2,16291,4,0,22,4,4,37,0,2,16,14,14
35,0,Travel_Rarely,Research & Development,23,4,Medical,1,1,Laboratory Technician,3,1,2705,0,0,16,3,2,6,2,4,5,0,3
47,0,Travel_Rarely,Research & Development,4,3,Life Sciences,0,3,Manufacturing Director,2,2,10333,8,1,12,3,3,28,4,3,22,14,10
40,0,Travel_Rarely,Research & Development,12,3,Life Sciences,0,2,Healthcare Representative,1,2,4448,2,0,12,3,2,15,3,3,7,7,7
54,0,Travel_Rarely,Research & Development,7,4,Medical,0,2,Research Scientist,4,1,6854,4,0,15,3,2,14,2,2,7,1,7
31,0,Travel_Frequently,Sales,7,4,Marketing,0,3,Sales Executive,1,1,9637,2,0,14,3,4,9,3,3,3,2,2
28,0,Travel_Rarely,Research & Development,1,3,Medical,0,1,Research Scientist,1,1,3591,1,0,25,4,3,3,3,3,3,1,2
38,0,Travel_Rarely,Sales,2,4,Marketing,0,2,Sales Representative,4,1,5405,2,1,20,4,1,20,4,2,4,0,3
26,0,Travel_Rarely,Sales,10,3,Medical,1,2,Sales Executive,4,0,4684,1,0,13,3,1,5,4,3,5,1,2
58,0,Travel_Frequently,Research & Development,15,4,Life Sciences,1,4,Research Director,3,1,15787,2,1,14,3,2,23,3,3,2,2,2
18,0,Non-Travel,Research & Development,14,3,Medical,0,1,Research Scientist,3,0,1514,1,0,16,3,3,0,4,1,0,0,0
31,1,Travel_Rarely,Human Resources,18,5,Human Resources,1,1,Human Resources,1,1,2956,0,0,17,3,3,2,4,3,1,0,0
29,1,Travel_Rarely,Human Resources,13,3,Human Resources,1,1,Human Resources,1,2,2335,4,1,15,3,4,4,3,3,2,2,0
45,0,Non-Travel,Sales,2,4,Life Sciences,0,2,Sales Executive,3,1,5154,4,0,22,4,2,10,3,4,8,5,7
36,0,Travel_Rarely,Research & Development,2,4,Other,0,2,Research Scientist,2,1,6962,4,1,22,4,4,15,2,3,1,0,0
43,0,Travel_Frequently,Sales,2,4,Life Sciences,1,2,Sales Executive,4,1,5675,1,0,20,4,3,7,5,3,7,7,7
27,0,Travel_Frequently,Research & Development,5,2,Life Sciences,0,1,Laboratory Technician,4,0,2379,0,1,14,3,3,6,3,2,5,0,2
29,0,Travel_Frequently,Research & Development,20,1,Medical,1,1,Laboratory Technician,4,1,3812,1,0,13,3,2,11,3,4,11,3,10
32,0,Travel_Frequently,Sales,10,4,Marketing,1,2,Sales Executive,4,0,4648,8,0,13,3,3,4,2,4,0,0,0
42,0,Non-Travel,Research & Development,10,4,Technical Degree,1,1,Research Scientist,3,1,2936,3,0,22,4,2,10,1,2,6,3,3
47,0,Travel_Rarely,Research & Development,9,4,Life Sciences,0,1,Laboratory Technician,3,0,2105,4,0,12,3,3,7,2,3,2,2,0
46,0,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3,Manufacturing Director,4,2,8578,3,0,14,3,3,12,4,2,9,4,7
28,0,Non-Travel,Human Resources,1,2,Life Sciences,1,1,Human Resources,4,2,2706,1,0,15,3,2,3,2,3,3,2,2
29,0,Travel_Rarely,Research & Development,29,1,Life Sciences,1,2,Healthcare Representative,3,2,6384,8,0,17,3,4,11,3,3,7,1,6
42,0,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1,Laboratory Technician,3,0,3968,4,0,13,3,4,8,3,3,0,0,0
32,1,Travel_Rarely,Sales,2,4,Marketing,1,2,Sales Executive,2,0,9907,7,1,12,3,3,7,3,2,2,2,2
46,0,Travel_Rarely,Sales,3,3,Technical Degree,0,4,Sales Executive,1,2,13225,2,0,12,3,4,25,5,3,19,2,8
27,0,Travel_Rarely,Sales,23,1,Medical,0,2,Sales Representative,3,1,3540,1,0,21,4,4,9,5,3,9,5,8
29,0,Travel_Rarely,Human Resources,6,1,Medical,1,1,Human Resources,2,1,2804,1,0,11,3,4,1,3,3,1,0,0
43,0,Travel_Rarely,Research & Development,6,3,Medical,0,5,Manager,3,1,19392,7,0,13,3,4,21,2,3,16,6,14
48,0,Travel_Rarely,Research & Development,10,3,Life Sciences,1,5,Research Director,2,1,19665,4,0,12,3,4,29,3,3,22,12,9
29,1,Travel_Frequently,Research & Development,24,2,Life Sciences,1,1,Research Scientist,4,0,2439,1,1,24,4,2,1,3,2,1,1,0
46,1,Travel_Rarely,Sales,10,3,Life Sciences,0,3,Sales Executive,2,1,7314,5,0,21,4,3,14,2,3,8,0,7
27,0,Travel_Frequently,Research & Development,15,3,Life Sciences,0,1,Research Scientist,1,1,4774,0,0,19,3,4,8,2,2,7,7,3
39,0,Travel_Rarely,Research & Development,19,4,Other,1,2,Research Scientist,4,2,3902,8,0,14,3,2,7,2,3,2,2,2
55,0,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1,Research Scientist,4,1,2662,8,0,20,4,2,19,2,4,5,0,4
28,0,Travel_Rarely,Sales,3,3,Medical,0,1,Sales Representative,2,1,2856,1,0,19,3,4,1,3,3,1,0,0
30,1,Travel_Rarely,Sales,9,3,Medical,1,1,Sales Representative,4,0,1081,1,0,13,3,3,1,3,2,1,0,0
22,1,Travel_Rarely,Research & Development,7,1,Life Sciences,1,1,Research Scientist,2,0,2472,1,1,23,4,1,1,2,3,1,0,0
36,0,Travel_Rarely,Sales,10,4,Technical Degree,0,2,Sales Executive,3,1,5673,1,1,13,3,1,10,4,3,10,1,7
31,0,Travel_Rarely,Research & Development,20,3,Life Sciences,1,2,Laboratory Technician,3,2,4197,1,0,11,3,1,10,2,3,10,0,2
34,0,Travel_Rarely,Sales,4,3,Life Sciences,1,3,Sales Executive,4,1,9713,2,1,13,3,4,9,3,3,5,1,0
29,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1,Laboratory Technician,1,0,2062,3,0,14,3,2,11,2,3,3,1,2
37,0,Travel_Rarely,Research & Development,7,4,Medical,1,2,Research Scientist,1,1,4284,5,1,22,4,3,16,2,3,5,0,4
35,0,Travel_Rarely,Research & Development,16,2,Other,0,2,Manufacturing Director,2,1,4788,0,1,11,3,4,4,2,3,3,0,2
45,0,Travel_Rarely,Research & Development,25,2,Life Sciences,0,2,Manufacturing Director,4,1,5906,0,0,13,3,4,10,2,2,9,3,8
36,0,Travel_Frequently,Human Resources,2,1,Human Resources,1,2,Human Resources,4,0,3886,1,0,21,4,4,10,2,2,10,0,8
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4,Manager,1,2,16823,2,0,11,3,1,22,3,3,19,11,16
26,0,Travel_Rarely,Research & Development,1,2,Life Sciences,0,1,Research Scientist,3,1,2933,1,1,13,3,3,1,3,2,1,1,0
27,0,Travel_Rarely,Sales,2,2,Medical,0,2,Sales Executive,3,0,6500,0,0,14,3,2,9,5,2,8,0,7
48,0,Travel_Frequently,Research & Development,22,3,Medical,0,4,Manager,4,2,17174,3,0,11,3,2,24,3,3,22,4,7
44,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2,Healthcare Representative,1,1,5033,2,0,15,3,4,10,5,3,2,2,2
34,1,Non-Travel,Research & Development,16,4,Technical Degree,1,1,Research Scientist,1,1,2307,1,1,23,4,2,5,2,3,5,3,0
56,1,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1,Laboratory Technician,4,0,2587,1,0,16,3,4,5,3,3,4,1,0
36,0,Travel_Rarely,Sales,17,2,Marketing,1,2,Sales Executive,2,1,5507,2,0,16,3,3,12,1,1,4,1,3
41,0,Travel_Rarely,Sales,8,3,Marketing,0,2,Sales Executive,2,1,4393,5,0,21,4,3,14,3,3,5,1,4
42,0,Travel_Rarely,Research & Development,6,3,Medical,1,3,Research Director,1,1,13348,9,0,13,3,2,18,3,4,13,5,7
31,0,Travel_Rarely,Sales,10,2,Medical,0,2,Sales Executive,4,2,6583,2,1,11,3,4,8,2,3,5,1,4
34,0,Travel_Rarely,Sales,3,1,Medical,0,2,Sales Executive,4,1,8103,3,1,12,3,3,9,3,2,4,0,1
31,0,Travel_Rarely,Research & Development,4,3,Medical,0,1,Laboratory Technician,3,2,3978,8,0,12,3,2,4,0,2,2,2,2
26,0,Travel_Frequently,Research & Development,6,3,Other,1,1,Laboratory Technician,4,1,2544,0,0,18,3,1,8,3,3,7,7,7
45,0,Travel_Frequently,Research & Development,1,4,Medical,1,2,Healthcare Representative,3,0,5399,4,0,12,3,3,12,3,3,4,0,3
33,0,Travel_Rarely,Sales,10,4,Marketing,1,2,Sales Executive,3,0,5487,1,0,14,3,2,10,2,2,10,0,9
28,0,Travel_Frequently,Sales,1,2,Life Sciences,1,2,Sales Executive,4,1,6834,1,1,12,3,3,7,2,3,7,0,7
29,1,Travel_Frequently,Sales,24,3,Technical Degree,1,1,Sales Representative,1,0,1091,1,0,17,3,4,1,3,3,1,0,0
39,0,Non-Travel,Sales,21,4,Life Sciences,0,2,Sales Executive,3,1,5736,6,0,19,3,3,10,1,3,3,1,2
27,0,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1,Research Scientist,2,1,2226,1,0,11,3,3,6,3,2,5,1,2
34,0,Travel_Frequently,Research & Development,22,4,Other,1,2,Research Scientist,4,1,5747,1,1,15,3,2,16,3,3,15,6,11
28,1,Travel_Rarely,Sales,13,2,Marketing,0,2,Sales Executive,3,0,9854,3,1,11,3,4,6,0,3,2,2,2
47,0,Non-Travel,Research & Development,14,4,Technical Degree,1,2,Research Scientist,2,1,5467,8,0,18,3,3,16,4,4,8,1,7
56,0,Travel_Rarely,Sales,11,5,Marketing,0,2,Sales Executive,1,1,5380,4,0,16,3,3,6,3,3,0,0,0
39,0,Travel_Rarely,Research & Development,9,2,Medical,1,2,Manufacturing Director,1,1,5151,1,0,25,4,4,10,3,3,10,7,9
38,0,Travel_Frequently,Research & Development,8,3,Medical,0,2,Research Scientist,2,2,2133,1,1,16,3,3,20,3,3,20,0,7
58,0,Travel_Rarely,Sales,21,3,Life Sciences,0,4,Manager,4,1,17875,4,1,13,3,3,29,2,2,1,0,0
32,1,Travel_Frequently,Research & Development,5,2,Life Sciences,0,1,Research Scientist,3,0,2432,3,1,14,3,1,8,2,3,4,0,3
38,0,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1,Research Scientist,4,2,4771,2,0,19,3,4,10,0,4,5,0,3
49,0,Travel_Frequently,Research & Development,2,1,Life Sciences,1,5,Research Director,4,1,19161,3,0,15,3,4,28,3,3,5,4,3
42,0,Travel_Rarely,Sales,12,4,Marketing,1,2,Sales Executive,4,2,5087,3,1,12,3,3,14,4,3,0,0,0
27,1,Travel_Frequently,Human Resources,22,3,Human Resources,0,1,Human Resources,2,1,2863,1,0,12,3,1,1,2,3,1,0,0
35,0,Travel_Rarely,Sales,18,4,Medical,1,2,Sales Executive,1,1,5561,0,0,16,3,4,6,2,1,5,0,4
28,0,Non-Travel,Research & Development,16,3,Medical,1,1,Research Scientist,3,0,2144,1,0,14,3,3,5,3,2,5,1,4
31,0,Non-Travel,Research & Development,3,2,Medical,1,1,Research Scientist,1,2,3065,1,1,13,3,4,4,3,4,4,2,3
36,0,Non-Travel,Research & Development,9,4,Life Sciences,1,1,Laboratory Technician,2,1,2810,1,0,22,4,2,5,3,3,5,0,2
34,0,Travel_Rarely,Sales,1,3,Marketing,1,3,Sales Executive,4,0,9888,1,0,21,4,1,14,3,2,14,2,1
34,0,Travel_Rarely,Sales,13,4,Medical,1,3,Sales Executive,3,2,8628,1,0,18,3,3,9,2,2,8,1,1
26,0,Travel_Rarely,Research & Development,1,3,Medical,1,1,Laboratory Technician,1,0,2867,0,0,13,3,4,8,6,2,7,7,6
29,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2,Healthcare Representative,1,1,5373,0,0,12,3,1,6,5,2,5,0,2
32,0,Non-Travel,Research & Development,15,4,Medical,0,2,Healthcare Representative,4,2,6667,5,0,18,3,2,9,6,3,5,1,2
31,0,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2,Research Scientist,1,1,5003,1,0,21,4,2,10,6,3,10,8,7
28,1,Travel_Rarely,Research & Development,17,3,Technical Degree,1,1,Laboratory Technician,4,2,2367,5,0,12,3,1,6,2,2,4,0,3
38,0,Travel_Rarely,Sales,1,3,Life Sciences,1,1,Sales Representative,1,0,2858,4,0,14,3,1,20,3,2,1,0,0
35,0,Travel_Rarely,Sales,7,4,Life Sciences,0,2,Sales Executive,4,1,5204,1,1,11,3,4,10,2,3,10,0,9
27,0,Travel_Rarely,Sales,9,3,Marketing,1,2,Sales Executive,4,0,4105,1,0,14,3,1,7,5,3,7,0,7
32,0,Travel_Rarely,Research & Development,5,4,Life Sciences,1,2,Manufacturing Director,4,0,9679,8,0,24,4,2,8,1,3,1,0,0
31,1,Travel_Frequently,Sales,26,4,Marketing,1,2,Sales Executive,4,1,5617,1,1,11,3,3,10,4,3,10,0,8
53,1,Travel_Rarely,Sales,24,4,Life Sciences,1,3,Sales Executive,1,0,10448,6,1,13,3,2,15,2,2,2,2,2
54,0,Travel_Rarely,Research & Development,9,2,Life Sciences,0,2,Research Scientist,3,1,2897,3,0,11,3,3,9,6,2,4,2,3
33,0,Travel_Frequently,Research & Development,7,2,Life Sciences,1,2,Healthcare Representative,3,2,5968,1,0,20,4,3,9,2,3,9,2,8
43,0,Travel_Rarely,Research & Development,11,3,Life Sciences,1,3,Healthcare Representative,3,1,7510,1,0,17,3,2,10,1,3,10,0,9
38,0,Travel_Frequently,Human Resources,1,4,Other,1,1,Human Resources,2,1,2991,0,1,11,3,2,7,2,3,6,1,2
55,0,Travel_Rarely,Human Resources,26,4,Human Resources,1,5,Manager,2,1,19636,4,1,18,3,1,35,0,3,10,1,4
31,0,Travel_Rarely,Research & Development,2,1,Medical,0,1,Laboratory Technician,4,2,1129,1,1,11,3,3,1,4,3,1,0,0
39,0,Travel_Rarely,Sales,15,4,Marketing,1,4,Sales Executive,1,0,13341,0,0,12,3,1,21,3,3,20,11,10
42,0,Non-Travel,Research & Development,23,2,Life Sciences,1,2,Research Scientist,3,0,4332,1,0,12,3,4,20,2,3,20,3,7
31,0,Non-Travel,Research & Development,10,3,Medical,0,3,Research Director,3,1,11031,4,0,20,4,3,13,2,4,11,4,8
54,0,Travel_Rarely,Research & Development,10,3,Medical,0,2,Manufacturing Director,1,0,4440,6,1,19,3,4,9,3,3,5,1,4
24,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2,Healthcare Representative,3,0,4617,1,0,12,3,2,4,2,2,4,1,2
23,0,Travel_Rarely,Research & Development,12,2,Other,1,1,Laboratory Technician,4,0,2647,1,0,13,3,3,5,6,4,5,1,4
40,0,Travel_Frequently,Research & Development,11,3,Technical Degree,0,2,Laboratory Technician,3,1,6323,1,0,11,3,1,10,2,4,10,9,4
40,0,Travel_Rarely,Sales,2,2,Marketing,0,2,Sales Executive,2,1,5677,3,0,14,3,3,15,4,3,11,5,10
25,0,Travel_Rarely,Human Resources,2,3,Human Resources,0,1,Human Resources,2,1,2187,4,0,14,3,3,6,3,3,2,1,2
